
T634 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1528.00 FA0 FB0 PS248
T706 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1558.00 FA0 
T634 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1528.00 FA0 FB0 PS248
T706 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1558.00 FA0 T0 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1247.00 FA0 FB0 PS287
T3 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1288.00 FA0 FB0 PS283
T70 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1329.00 FA0 FB0 PS279
T140 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1382.00 FA0 FB0 PS274
T210 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1399.00 FA0 FB0 PS269
T281 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1440.00 FA0 FB0 PS265
T352 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1452.00 FA0 FB0 PS259
T422 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1487.00 FA0 FB0 PS258
T493 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1505.00 FA0 FB0 PS252
T564 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1522.00 FA0 FB0 PS252
T634 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1546.00 FA0 FB0 PS247
T706 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1558.00 FA0 FB0 PS246
T777 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1581.00 FA0 FB0 PS242
T847 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1581.00 FA0 FB0 PS241
T918 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1605.00 FA0 FB0 PS239
T989 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1605.00 FA0 FB0 PS237
T1059 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1628.00 FA0 FB0 PS236
T1131 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1628.00 FA0 FB0 PS232
T1203 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1640.00 FA0 FB0 PS233
T1274 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1652.00 FA0 FB0 PS230
T1346 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1652.00 FA0 FB0 PS230
T1418 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1675.00 FA0 FB0 PS229
T1489 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1669.00 FA0 FB0 PS226
T1561 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1681.00 FA0 FB0 PS228
T1633 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1681.00 FA0 FB0 PS225
T1705 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1681.00 FA0 FB0 PS226
T1777 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1698.00 FA0 FB0 PS225
T1849 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1687.00 FA0 FB0 PS223
T1921 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1698.00 FA0 FB0 PS225
T1992 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1698.00 FA0 FB0 PS222
T2064 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1704.00 FA0 FB0 PS223
T2136 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1716.00 FA0 FB0 PS222
T2207 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1704.00 FA0 FB0 PS221
T2279 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1716.00 FA0 FB0 PS223
T2351 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1710.00 FA0 FB0 PS220
T2422 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1716.00 FA0 FB0 PS222
T2494 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1728.00 FA0 FB0 PS220
T2566 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1716.00 FA0 FB0 PS220
T2638 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1728.00 FA0 FB0 PS221
T2710 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1722.00 FA0 FB0 PS218
T2782 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1728.00 FA0 FB0 PS220
T2853 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1734.00 FA0 FB0 PS218
T2925 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1716.00 FA0 FB0 PS219
T2997 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1734.00 FA0 FB0 PS219
T3068 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1722.00 FA0 FB0 PS217
T3140 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1734.00 FA0 FB0 PS220
T3212 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1734.00 FA0 FB0 PS217
T3283 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1728.00 FA0 FB0 PS219
T3355 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1740.00 FA0 FB0 PS218
T3427 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1728.00 FA0 FB0 PS217
T3499 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1734.00 FA0 FB0 PS219
T3571 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1734.00 FA0 FB0 PS217
T3643 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1734.00 FA0 FB0 PS218
T3715 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1740.00 FA0 FB0 PS217
