
T2928 PH0.39 PL100.00 R0 DT75 LV0.00 T0 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1212.00 FA0 FB0 PS290
T3 PH0.00 PL100.00 R0 DT3 LV0.00 AV0.00 CU-1259.00 FA0 FB0 PS285
T70 PH0.00 PL100.00 R0 DT66 LV0.00 AV0.00 CU-1311.00 FA0 FB0 PS285
T141 PH0.00 PL100.00 R0 DT71 LV0.00 AV0.00 CU-1352.00 FA0 FB0 PS276
T212 PH0.00 PL100.00 R0 DT71 LV0.00 AV0.00 CU-1382.00 FA0 FB0 PS274
T284 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1417.00 FA0 FB0 PS269
T356 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1423.00 FA0 FB0 PS265
T428 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1464.00 FA0 FB0 PS263
T499 PH0.00 PL100.00 R0 DT71 LV0.00 AV0.00 CU-1476.00 FA0 FB0 PS257
T572 PH0.00 PL100.00 R0 DT73 LV0.00 AV0.00 CU-1493.00 FA0 FB0 PS257
T644 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1517.00 FA0 FB0 PS252
T715 PH0.00 PL100.00 R0 DT71 LV0.00 AV0.00 CU-1522.00 FA0 FB0 PS250
T787 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1552.00 FA0 FB0 PS249
T859 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1552.00 FA0 FB0 PS244
T930 PH0.00 PL100.00 R0 DT71 LV0.00 AV0.00 CU-1575.00 FA0 FB0 PS246
T1002 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1581.00 FA0 FB0 PS241
T1075 PH0.00 PL100.00 R0 DT73 LV0.00 AV0.00 CU-1581.00 FA0 FB0 PS240
T1147 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1610.00 FA0 FB0 PS241
T1220 PH0.00 PL100.00 R0 DT73 LV0.00 AV0.00 CU-1610.00 FA0 FB0 PS236
T1293 PH0.00 PL100.00 R0 DT73 LV0.00 AV0.00 CU-1616.00 FA0 FB0 PS237
T1366 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1634.00 FA0 FB0 PS236
T1439 PH0.39 PL100.00 R0 DT74 LV0.00 AV0.00 CU-1628.00 FA0 FB0 PS232
T1512 PH0.39 PL100.00 R0 DT73 LV0.00 AV990.00 CU-1640.00 FA0 FB0 PS234
T1587 PH0.39 PL100.00 R0 DT75 LV0.00 AV990.00 CU-1657.00 FA0 FB0 PS235
T1661 PH0.39 PL100.00 R0 DT74 LV0.00 AV990.00 CU-1652.00 FA0 FB0 PS231
T1736 PH0.39 PL100.00 R0 DT75 LV0.00 AV990.00 CU-1646.00 FA0 FB0 PS229
T1811 PH0.39 PL100.00 R0 DT75 LV0.00 AV990.00 CU-1657.00 FA0 FB0 PS231
T1886 PH0.39 PL100.00 R0 DT75 LV0.00 AV990.00 CU-1675.00 FA0 FB0 PS232
T1960 PH0.39 PL100.00 R0 DT74 LV0.00 AV990.00 CU-1663.00 FA0 FB0 PS229
T2036 PH0.39 PL100.00 R0 DT76 LV0.00 AV990.00 CU-1657.00 FA0 FB0 PS227
T2111 PH0.39 PL100.00 R0 DT75 LV0.00 AV990.00 CU-1675.00 FA0 FB0 PS229
T2186 PH0.39 PL100.00 R0 DT75 LV0.00 AV990.00 CU-1687.00 FA0 FB0 PS229
T2260 PH0.39 PL100.00 R0 DT74 LV0.00 AV990.00 CU-1675.00 FA0 FB0 PS226
T2335 PH0.39 PL100.00 R0 DT75 LV0.00 AV990.00 CU-1669.00 FA0 FB0 PS225
