
3738 1.18 100.00 0 0 0.00 0.00 1.05 0 0 215
3785 1.18 10 0.00 100.00 0 0 0.00 0.00 1.53 0 0 298
3 0.00 100.00 0 0 0.00 0.00 1.49 0 0 294
19 0.00 100.00 0 0 0.00 0.00 1.46 0 0 293
64 0.00 100.00 0 0 0.00 0.00 1.42 0 0 288
109 0.00 100.00 0 0 0.00 0.00 1.38 0 0 281
154 0.00 100.00 0 0 0.00 0.00 1.37 0 0 279
200 0.00 100.00 0 0 0.00 0.00 1.37 0 0 277
246 0.00 100.00 0 0 0.00 0.00 1.33 0 0 272
291 0.00 100.00 0 0 0.00 0.00 1.31 0 0 268
337 0.00 100.00 0 0 0.00 0.00 1.31 0 0 268
384 0.00 100.00 0 0 0.00 0.00 1.30 0 0 264
430 0.00 100.00 0 0 0.00 0.00 1.27 0 0 259
475 0.00 100.00 0 0 0.00 0.00 1.27 0 0 258
521 0.00 100.00 0 0 0.00 0.00 1.26 0 0 257
567 0.00 100.00 0 0 0.00 0.00 1.24 0 0 252
612 0.00 100.00 0 0 0.00 0.00 1.22 0 0 250
658 0.00 100.00 0 0 0.00 0.00 1.23 0 0 250
704 0.00 100.00 0 0 0.00 0.00 1.21 0 0 247
749 0.00 100.00 0 0 0.00 0.00 1.19 0 0 243
795 0.00 100.00 0 0 0.00 0.00 1.19 0 0 243
841 0.00 100.00 0 0 0.00 0.00 1.19 0 0 243
886 0.39 100.00 0 0 0.00 0.00 1.16 0 0 238
932 0.39 100.00 0 0 0.00 0.00 1.16 0 0 237
978 0.39 100.00 0 0 0.00 0.00 1.17 0 0 239
1024 0.39 100.00 0 0 0.00 0.00 1.15 0 0 235
1071 0.39 100.00 0 0 0.00 0.00 1.13 0 0 233
1118 0.39 100.00 0 0 0.00 0.00 1.14 0 0 235
1165 0.39 100.00 0 0 0.00 0.00 1.13 0 0 231
1211 0.39 100.00 0 0 0.00 0.00 1.11 0 0 230
1258 0.39 100.00 0 0 0.00 0.00 1.13 0 0 232
1305 0.39 100.00 0 0 0.00 0.00 1.11 0 0 228
1351 0.39 100.00 0 0 0.00 0.00 1.10 0 0 227
1398 0.39 100.00 0 0 0.00 0.00 1.11 0 0 229
1445 0.39 100.00 0 0 0.00 0.00 1.10 0 0 225
1491 0.39 100.00 0 0 0.00 0.00 1.09 0 0 225
1539 0.39 100.00 0 0 0.00 0.00 1.10 0 0 226
1586 0.39 100.00 0 0 0.00 0.00 1.09 0 0 222
1633 0.39 100.00 0 0 0.00 0.00 1.08 0 0 223
1679 0.39 100.00 0 0 0.00 0.00 1.09 0 0 224
1726 0.39 100.00 0 0 0.00 0.00 1.07 0 0 220
1773 0.39 100.00 0 0 0.00 0.00 1.07 0 0 221
1819 0.39 100.00 0 0 0.00 0.00 1.09 0 0 223
1866 0.79 100.00 0 0 0.00 0.00 1.07 0 0 219
1913 0.79 100.00 0 0 0.00 0.00 1.07 0 0 220
1960 0.79 100.00 0 0 0.00 0.00 1.08 0 0 221
2007 0.79 100.00 0 0 0.00 0.00 1.06 0 0 217
2054 0.79 100.00 0 0 0.00 0.00 1.06 0 0 219
2101 0.79 100.00 0 0 0.00 0.00 1.07 0 0 220
2147 0.79 100.00 0 0 0.00 0.00 1.05 0 0 216
2194 0.79 100.00 0 0 0.00 0.00 1.06 0 0 218
2241 0.79 100.00 0 0 0.00 0.00 1.07 0 0 218
2287 0.79 100.00 0 0 0.00 0.00 1.05 0 0 216
2334 0.79 100.00 0 0 0.00 0.00 1.05 0 0 218
2381 0.79 100.00 0 0 0.00 0.00 1.06 0 0 218
2428 0.79 100.00 0 0 0.00 0.00 1.04 0 0 215
2475 0.79 100.00 0 0 0.00 0.00 1.05 0 0 218
2522 0.79 100.00 0 0 0.00 0.00 1.05 0 0 217
2569 0.79 100.00 0 0 0.00 0.00 1.04 0 0 214
2615 0.79 100.00 0 0 0.00 0.00 1.05 0 0 217
2662 0.79 100.00 0 0 0.00 0.00 1.05 0 0 216
2709 0.79 100.00 0 0 0.00 0.00 1.04 0 0 214
2755 0.79 100.00 0 0 0.00 0.00 1.05 0 0 217
2802 0.79 100.00 0 0 0.00 0.00 1.05 0 0 215
2849 1.18 100.00 0 0 0.00 0.00 1.03 0 0 213
2896 1.18 100.00 0 0 0.00 0.00 1.05 0 0 217
2942 1.18 100.00 0 0 0.00 0.00 1.04 0 0 214
2990 1.18 100.00 0 0 0.00 0.00 1.03 0 0 213
3037 1.18 100.00 0 0 0.00 0.00 1.05 0 0 216
3083 1.18 100.00 0 0 0.00 0.00 1.04 0 0 214
3130 1.18 100.00 0 0 0.00 0.00 1.03 0 0 213
3177 1.18 100.00 0 0 0.00 0.00 1.05 0 0 216
3224 1.18 100.00 0 0 0.00 0.00 1.04 0 0 217
3270 1.18 100.00 0 0 0.00 0.00 1.03 0 0 213
3317 1.18 100.00 0 0 0.00 0.00 1.04 0 0 216
3364 1.18 100.00 0 0 0.00 0.00 1.04 0 0 213
3410 1.18 100.00 0 0 0.00 0.00 1.03 0 0 213
3458 1.18 100.00 0 0 0.00 0.00 1.05 0 0 215
3505 1.18 100.00 0 0 0.00 0.00 1.03 0 0 212
3551 1.18 100.00 0 0 0.00 0.00 1.03 0 0 212
3598 1.18 100.00 0 0 0.00 0.00 1.05 0 0 215
3645 1.18 100.00 0 0 0.00 0.00 1.03 0 0 212
3692 1.18 100.00 0 0 0.00 0.00 1.03 0 0 213
3738 1.18 100.00 0 0 0.00 0.00 1.05 0 0 215
3785 1.18 100.00 0 0 0.00 0.00 1.03 0 0 211
3832 1.57 100.00 0 0 0.00 0.00 1.03 0 0 212
3878 1.57 100.00 0 0 0.00 0.00 1.04 0 0 215
3926 1.57 100.00 0 0 0.00 0.00 1.03 0 0 211
3973 1.57 100.00 0 0 0.00 0.00 1.03 0 0 212
4019 1.57 100.00 0 0 0.00 0.00 1.04 0 0 217
4066 1.57 100.00 0 0 0.00 0.00 1.02 0 0 211
4113 1.57 100.00 0 0 0.00 0.00 1.02 0 0 212
4160 1.57 100.00 0 0 0.00 0.00 1.04 0 0 214
4206 1.57 100.00 0 0 0.00 0.00 1.02 0 0 211
4253 1.57 100.00 0 0 0.00 0.00 1.03 0 0 213
