3 0.00 100.00 0 3 0.00 0.00 -1194.00 0 0 298
70 0.00 100.00 0 66 0.00 0.00 -1253.00 0 0 295
141 0.00 100.00 0 71 0.00 0.00 -1276.00 0 0 288
212 0.00 100.00 0 71 0.00 0.00 -1311.00 0 0 288
284 0.00 100.00 0 72 0.00 0.00 -1335.00 0 0 281
356 0.00 100.00 0 72 0.00 0.00 -1352.00 0 0 279
428 0.00 100.00 0 72 0.00 0.00 -1388.00 0 0 276
499 0.00 100.00 0 71 0.00 0.00 -1388.00 0 0 271
572 0.00 100.00 0 73 0.00 0.00 -1417.00 0 0 271
644 0.00 100.00 0 72 0.00 0.00 -1429.00 0 0 265
715 0.00 100.00 0 71 0.00 0.00 -1446.00 0 0 265
787 0.00 100.00 0 72 0.00 0.00 -1470.00 0 0 256
859 0.00 100.00 0 72 0.00 0.00 -1464.00 0 0 260
930 0.00 100.00 0 71 0.00 0.00 -1493.00 0 0 259
1002 0.00 100.00 0 72 0.00 0.00 -1499.00 0 0 254
1075 0.00 100.00 0 73 0.00 0.00 -1511.00 0 0 255
1147 0.00 100.00 0 72 0.00 0.00 -1534.00 0 0 253
1220 0.00 100.00 0 73 0.00 0.00 -1522.00 0 0 249
1293 0.00 100.00 0 73 0.00 0.00 -1540.00 0 0 251
1366 0.00 100.00 0 72 0.00 0.00 -1552.00 0 0 248
1439 0.39 100.00 0 74 0.00 0.00 -1546.00 0 0 247
1512 0.39 100.00 0 73 22.08 990.00 -1569.00 0 0 247
1588 0.39 100.00 0 76 22.08 990.00 -1581.00 0 0 247
1664 0.39 100.00 0 75 22.08 990.00 -1575.00 0 0 244
1739 0.39 100.00 0 76 22.08 990.00 -1569.00 0 0 241
1815 0.39 100.00 0 76 22.08 990.00 -1587.00 0 0 243
1891 0.39 100.00 0 76 22.08 990.00 -1599.00 0 0 243
1967 0.39 100.00 0 76 22.08 990.00 -1599.00 0 0 242
2043 0.39 100.00 0 76 22.08 990.00 -1599.00 0 0 240
2119 0.39 100.00 0 76 22.08 990.00 -1593.00 0 0 238
2195 0.39 100.00 0 76 22.08 990.00 -1605.00 0 0 239
2271 0.39 100.00 0 76 22.08 990.00 -1616.00 0 0 241
2347 0.39 100.00 0 75 22.08 990.00 -1616.00 0 0 239
2422 0.39 100.00 0 76 22.08 990.00 -1610.00 0 0 237
2498 0.39 100.00 0 76 22.08 990.00 -1610.00 0 0 236
2575 0.39 100.00 0 77 22.08 990.00 -1622.00 0 0 238
2651 0.39 100.00 0 76 22.08 990.00 -1634.00 0 0 239
2726 0.39 100.00 0 75 22.08 990.00 -1628.00 0 0 237
2802 0.39 100.00 0 76 22.08 990.00 -1616.00 0 0 235
2878 0.39 100.00 0 76 22.08 990.00 -1622.00 0 0 235
2954 0.39 100.00 0 76 22.08 990.00 -1634.00 0 0 237
3030 0.79 100.00 0 75 22.08 990.00 -1640.00 0 0 237
3106 0.79 100.00 0 77 22.08 990.00 -1634.00 0 0 235
3182 0.79 100.00 0 76 22.08 990.00 -1622.00 0 0 233
3258 0.79 100.00 0 76 22.08 990.00 -1634.00 0 0 235
3334 0.79 100.00 0 76 22.08 990.00 -1640.00 0 0 236
3409 0.79 100.00 0 75 22.08 990.00 -1646.00 0 0 236
3485 0.79 100.00 0 76 22.08 990.00 -1640.00 0 0 234
3561 0.79 100.00 0 76 22.08 990.00 -1628.00 0 0 232
3638 0.79 100.00 0 77 22.08 990.00 -1640.00 0 0 233
