
T6059 PH1.18 PL100.00 R0 DT75 LV22.08 AV990.00 PS228
T5983 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1657.00 FA0 FB0 PS228
T6059 PH1.18 PL100.00 R0 DT75 LV22.08 AV990.00 T0 PH0.00 PL100.00 R0 DT0 LV0.00 AV0.00 CU-1176.00 FA0 FB0 PS297
T3 PH0.00 PL100.00 R0 DT3 LV0.00 AV0.00 CU-1218.00 FA0 FB0 PS293
T70 PH0.00 PL100.00 R0 DT66 LV0.00 AV0.00 CU-1288.00 FA0 FB0 PS288
T141 PH0.00 PL100.00 R0 DT71 LV0.00 AV0.00 CU-1311.00 FA0 FB0 PS283
T212 PH0.00 PL100.00 R0 DT71 LV0.00 AV0.00 CU-1358.00 FA0 FB0 PS280
T284 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1370.00 FA0 FB0 PS273
T356 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1399.00 FA0 FB0 PS273
T428 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1423.00 FA0 FB0 PS267
T499 PH0.00 PL100.00 R0 DT71 LV0.00 AV0.00 CU-1435.00 FA0 FB0 PS265
T572 PH0.00 PL100.00 R0 DT73 LV0.00 AV0.00 CU-1470.00 FA0 FB0 PS262
T644 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1470.00 FA0 FB0 PS258
T715 PH0.00 PL100.00 R0 DT71 LV0.00 AV0.00 CU-1499.00 FA0 FB0 PS258
T787 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1505.00 FA0 FB0 PS253
T859 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1517.00 FA0 FB0 PS253
T930 PH0.00 PL100.00 R0 DT71 LV0.00 AV0.00 CU-1540.00 FA0 FB0 PS250
T1002 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1534.00 FA0 FB0 PS248
T1075 PH0.00 PL100.00 R0 DT73 LV0.00 AV0.00 CU-1558.00 FA0 FB0 PS249
T1147 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1564.00 FA0 FB0 PS244
T1220 PH0.00 PL100.00 R0 DT73 LV0.00 AV0.00 CU-1569.00 FA0 FB0 PS244
T1293 PH0.00 PL100.00 R0 DT73 LV0.00 AV0.00 CU-1593.00 FA0 FB0 PS244
T1366 PH0.00 PL100.00 R0 DT72 LV0.00 AV0.00 CU-1587.00 FA0 FB0 PS240
T1439 PH0.39 PL100.00 R0 DT74 LV0.00 AV0.00 CU-1593.00 FA0 FB0 PS241
T1512 PH0.39 PL100.00 R0 DT73 LV22.08 AV990.00 CU-1610.00 FA0 FB0 PS242
T1588 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1610.00 FA0 FB0 PS239
T1664 PH0.39 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1605.00 FA0 FB0 PS236
T1739 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1616.00 FA0 FB0 PS237
T1815 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1628.00 FA0 FB0 PS238
T1891 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1634.00 FA0 FB0 PS238
T1967 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1628.00 FA0 FB0 PS235
T2043 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1622.00 FA0 FB0 PS233
T2119 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1634.00 FA0 FB0 PS235
T2195 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1646.00 FA0 FB0 PS236
T2271 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1646.00 FA0 FB0 PS235
T2347 PH0.39 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1640.00 FA0 FB0 PS233
T2422 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1634.00 FA0 FB0 PS231
T2498 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1646.00 FA0 FB0 PS233
T2575 PH0.39 PL100.00 R0 DT77 LV22.08 AV990.00 CU-1657.00 FA0 FB0 PS235
T2651 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1652.00 FA0 FB0 PS233
T2726 PH0.39 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1646.00 FA0 FB0 PS231
T2802 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1646.00 FA0 FB0 PS230
T2878 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1657.00 FA0 FB0 PS232
T2954 PH0.39 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1669.00 FA0 FB0 PS233
T3030 PH0.79 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1663.00 FA0 FB0 PS231
T3106 PH0.79 PL100.00 R0 DT77 LV22.08 AV990.00 CU-1652.00 FA0 FB0 PS229
T3182 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1652.00 FA0 FB0 PS229
T3258 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1663.00 FA0 FB0 PS231
T3334 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS233
T3409 PH0.79 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1663.00 FA0 FB0 PS230
T3485 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1657.00 FA0 FB0 PS228
T3561 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1657.00 FA0 FB0 PS229
T3638 PH0.79 PL100.00 R0 DT77 LV22.08 AV990.00 CU-1669.00 FA0 FB0 PS231
T3714 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS232
T3789 PH0.79 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1669.00 FA0 FB0 PS230
T3865 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1657.00 FA0 FB0 PS228
T3941 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1663.00 FA0 FB0 PS229
T4017 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS231
T4092 PH0.79 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS231
T4169 PH0.79 PL100.00 R0 DT77 LV22.08 AV990.00 CU-1669.00 FA0 FB0 PS229
T4245 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1657.00 FA0 FB0 PS227
T4321 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1669.00 FA0 FB0 PS229
T4397 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS231
T4472 PH0.79 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS231
T4548 PH0.79 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1669.00 FA0 FB0 PS228
T4624 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1663.00 FA0 FB0 PS227
T4701 PH1.18 PL100.00 R0 DT77 LV22.08 AV990.00 CU-1669.00 FA0 FB0 PS228
T4776 PH1.18 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS231
T4852 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS230
T4928 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1669.00 FA0 FB0 PS228
T5004 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1663.00 FA0 FB0 PS227
T5080 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1669.00 FA0 FB0 PS229
T5155 PH1.18 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1681.00 FA0 FB0 PS231
T5232 PH1.18 PL100.00 R0 DT77 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS229
T5308 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1663.00 FA0 FB0 PS227
T5384 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1634.00 FA0 FB0 PS226
T5459 PH1.18 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1669.00 FA0 FB0 PS229
T5535 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1681.00 FA0 FB0 PS231
T5611 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS229
T5687 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1663.00 FA0 FB0 PS227
T5764 PH1.18 PL100.00 R0 DT77 LV22.08 AV990.00 CU-1663.00 FA0 FB0 PS227
T5839 PH1.18 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS229
T5915 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1681.00 FA0 FB0 PS231
T5991 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS229
T6067 PH1.18 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1663.00 FA0 FB0 PS227
T6142 PH1.18 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1669.00 FA0 FB0 PS227
T6218 PH1.57 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS234
T6295 PH1.57 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1687.00 FA0 FB0 PS231
T6371 PH1.57 PL100.00 R0 DT77 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS229
T6447 PH1.57 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1663.00 FA0 FB0 PS227
T6522 PH1.57 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1669.00 FA0 FB0 PS228
T6598 PH1.57 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS229
T6674 PH1.57 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1681.00 FA0 FB0 PS230
T6750 PH1.57 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS228
T6825 PH1.57 PL100.00 R0 DT75 LV22.08 AV990.00 CU-1663.00 FA0 FB0 PS226
T6902 PH1.57 PL100.00 R0 DT77 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS227
T6978 PH1.57 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1681.00 FA0 FB0 PS229
T7054 PH1.57 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1681.00 FA0 FB0 PS229
T7130 PH1.57 PL100.00 R0 DT76 LV22.08 AV990.00 CU-1675.00 FA0 FB0 PS227
