3 0.00 100.00 0 3 0.00 0.00 -1188.00 0 0 299
70 0.00 100.00 0 66 0.00 0.00 -1259.00 0 0 293
141 0.00 100.00 0 71 0.00 0.00 -1276.00 0 0 289
212 0.00 100.00 0 71 0.00 0.00 -1323.00 0 0 286
284 0.00 100.00 0 72 0.00 0.00 -1335.00 0 0 279
356 0.00 100.00 0 72 0.00 0.00 -1364.00 0 0 279
428 0.00 100.00 0 72 0.00 0.00 -1388.00 0 0 273
499 0.00 100.00 0 71 0.00 0.00 -1399.00 0 0 271
572 0.00 100.00 0 73 0.00 0.00 -1435.00 0 0 268
644 0.00 100.00 0 72 0.00 0.00 -1435.00 0 0 264
715 0.00 100.00 0 71 0.00 0.00 -1464.00 0 0 264
787 0.00 100.00 0 72 0.00 0.00 -1476.00 0 0 258
859 0.00 100.00 0 72 0.00 0.00 -1487.00 0 0 259
930 0.00 100.00 0 71 0.00 0.00 -1511.00 0 0 256
1002 0.00 100.00 0 72 0.00 0.00 -1499.00 0 0 253
1075 0.00 100.00 0 73 0.00 0.00 -1528.00 0 0 254
1147 0.00 100.00 0 72 0.00 0.00 -1534.00 0 0 250
1220 0.00 100.00 0 73 0.00 0.00 -1534.00 0 0 249
1293 0.00 100.00 0 73 0.00 0.00 -1558.00 0 0 249
1366 0.00 100.00 0 72 0.00 0.00 -1558.00 0 0 245
1439 0.39 100.00 0 74 0.00 0.00 -1564.00 0 0 246
1512 0.39 100.00 0 73 0.00 990.00 -1587.00 0 0 247
1587 0.39 100.00 0 75 0.00 990.00 -1575.00 0 0 243
1661 0.39 100.00 0 74 0.00 990.00 -1575.00 0 0 241
1736 0.39 100.00 0 75 0.00 990.00 -1593.00 0 0 243
1811 0.39 100.00 0 75 0.00 990.00 -1605.00 0 0 242
1886 0.39 100.00 0 75 0.00 990.00 -1599.00 0 0 239
1960 0.39 100.00 0 74 0.00 990.00 -1599.00 0 0 239
2036 0.39 100.00 0 76 0.00 990.00 -1610.00 0 0 240
2111 0.39 100.00 0 75 0.00 990.00 -1616.00 0 0 239
2186 0.39 100.00 0 75 0.00 990.00 -1610.00 0 0 237
2260 0.39 100.00 0 74 0.00 990.00 -1616.00 0 0 237
2335 0.39 100.00 0 75 0.00 990.00 -1628.00 0 0 239
2410 0.39 100.00 0 75 0.00 990.00 -1628.00 0 0 237
2485 0.39 100.00 0 75 0.00 990.00 -1622.00 0 0 234
2560 0.39 100.00 0 74 0.00 990.00 -1628.00 0 0 235
2635 0.39 100.00 0 76 0.00 990.00 -1640.00 0 0 237
2710 0.39 100.00 0 75 0.00 990.00 -1640.00 0 0 235
2785 0.39 100.00 0 75 0.00 990.00 -1628.00 0 0 233
2860 0.39 100.00 0 75 0.00 990.00 -1634.00 0 0 234
2934 0.39 100.00 0 74 0.00 990.00 -1652.00 0 0 237
3009 0.79 100.00 0 75 0.00 990.00 -1646.00 0 0 234
3084 0.79 100.00 0 75 0.00 990.00 -1634.00 0 0 232
3159 0.79 100.00 0 75 0.00 990.00 -1640.00 0 0 234
3234 0.79 100.00 0 75 0.00 990.00 -1652.00 0 0 236
3309 0.79 100.00 0 75 0.00 990.00 -1646.00 0 0 233
3384 0.79 100.00 0 75 0.00 990.00 -1634.00 0 0 231
3459 0.79 100.00 0 75 0.00 990.00 -1646.00 0 0 234
3533 0.79 100.00 0 74 0.00 990.00 -1657.00 0 0 235
3608 0.79 100.00 0 75 0.00 990.00 -1646.00 0 0 232
3683 0.79 100.00 0 75 0.00 990.00 -1640.00 0 0 231
3758 0.79 100.00 0 75 0.00 990.00 -1652.00 0 0 233
3833 0.79 100.00 0 75 0.00 990.00 -1663.00 0 0 237
3908 0.79 100.00 0 75 0.00 990.00 -1652.00 0 0 231
