3 0.00 100.00 0 0 0.00 0.00 -1282.00 0 0 284
70 0.00 100.00 0 0 0.00 0.00 -1317.00 0 0 281
140 0.00 100.00 0 0 0.00 0.00 -1376.00 0 0 276
210 0.00 100.00 0 0 0.00 0.00 -1382.00 0 0 272
281 0.00 100.00 0 0 0.00 0.00 -1429.00 0 0 268
352 0.00 100.00 0 0 0.00 0.00 -1429.00 0 0 264
422 0.00 100.00 0 0 0.00 0.00 -1470.00 0 0 261
493 0.00 100.00 0 0 0.00 0.00 -1476.00 0 0 257
564 0.00 100.00 0 0 0.00 0.00 -1505.00 0 0 256
634 0.00 100.00 0 0 0.00 0.00 -1517.00 0 0 251
706 0.00 100.00 0 0 0.00 0.00 -1534.00 0 0 251
777 0.00 100.00 0 0 0.00 0.00 -1546.00 0 0 246
847 0.00 100.00 0 0 0.00 0.00 -1558.00 0 0 247
918 0.00 100.00 0 0 0.00 0.00 -1575.00 0 0 243
989 0.00 100.00 0 0 0.00 0.00 -1581.00 0 0 243
1059 0.00 100.00 0 0 0.00 0.00 -1599.00 0 0 240
1131 0.00 100.00 0 0 0.00 0.00 -1593.00 0 0 239
1203 0.00 100.00 0 0 0.00 0.00 -1616.00 0 0 238
1274 0.00 100.00 0 0 0.00 0.00 -1610.00 0 0 235
1346 0.00 100.00 0 0 0.00 0.00 -1628.00 0 0 237
1418 0.39 100.00 0 0 0.00 0.00 -1634.00 0 0 233
1489 0.39 100.00 0 0 0.00 0.00 -1634.00 0 0 234
1561 0.39 100.00 0 0 0.00 0.00 -1652.00 0 0 233
1633 0.39 100.00 0 0 0.00 0.00 -1640.00 0 0 231
1705 0.39 100.00 0 0 0.00 0.00 -1657.00 0 0 233
1777 0.39 100.00 0 0 0.00 0.00 -1657.00 0 0 229
1849 0.39 100.00 0 0 0.00 0.00 -1657.00 0 0 231
1921 0.39 100.00 0 0 0.00 0.00 -1669.00 0 0 229
1992 0.39 100.00 0 0 0.00 0.00 -1663.00 0 0 228
2064 0.39 100.00 0 0 0.00 0.00 -1681.00 0 0 229
2136 0.39 100.00 0 0 0.00 0.00 -1669.00 0 0 226
2207 0.39 100.00 0 0 0.00 0.00 -1681.00 0 0 229
2279 0.39 100.00 0 0 0.00 0.00 -1681.00 0 0 226
2351 0.39 100.00 0 0 0.00 0.00 -1675.00 0 0 227
