3 0.00 100.00 0 3 0.00 0.00 -1259.00 0 0 285
70 0.00 100.00 0 66 0.00 0.00 -1311.00 0 0 285
141 0.00 100.00 0 71 0.00 0.00 -1352.00 0 0 276
212 0.00 100.00 0 71 0.00 0.00 -1382.00 0 0 274
284 0.00 100.00 0 72 0.00 0.00 -1417.00 0 0 269
356 0.00 100.00 0 72 0.00 0.00 -1423.00 0 0 265
428 0.00 100.00 0 72 0.00 0.00 -1464.00 0 0 263
499 0.00 100.00 0 71 0.00 0.00 -1476.00 0 0 257
572 0.00 100.00 0 73 0.00 0.00 -1493.00 0 0 257
644 0.00 100.00 0 72 0.00 0.00 -1517.00 0 0 252
715 0.00 100.00 0 71 0.00 0.00 -1522.00 0 0 250
787 0.00 100.00 0 72 0.00 0.00 -1552.00 0 0 249
859 0.00 100.00 0 72 0.00 0.00 -1552.00 0 0 244
930 0.00 100.00 0 71 0.00 0.00 -1575.00 0 0 246
1002 0.00 100.00 0 72 0.00 0.00 -1581.00 0 0 241
1075 0.00 100.00 0 73 0.00 0.00 -1581.00 0 0 240
1147 0.00 100.00 0 72 0.00 0.00 -1610.00 0 0 241
1220 0.00 100.00 0 73 0.00 0.00 -1610.00 0 0 236
1293 0.00 100.00 0 73 0.00 0.00 -1616.00 0 0 237
1366 0.00 100.00 0 72 0.00 0.00 -1634.00 0 0 236
1439 0.39 100.00 0 74 0.00 0.00 -1628.00 0 0 232
1512 0.39 100.00 0 73 0.00 990.00 -1640.00 0 0 234
1587 0.39 100.00 0 75 0.00 990.00 -1657.00 0 0 235
1661 0.39 100.00 0 74 0.00 990.00 -1652.00 0 0 231
1736 0.39 100.00 0 75 0.00 990.00 -1646.00 0 0 229
1811 0.39 100.00 0 75 0.00 990.00 -1657.00 0 0 231
1886 0.39 100.00 0 75 0.00 990.00 -1675.00 0 0 232
1960 0.39 100.00 0 74 0.00 990.00 -1663.00 0 0 229
2036 0.39 100.00 0 76 0.00 990.00 -1657.00 0 0 227
2111 0.39 100.00 0 75 0.00 990.00 -1675.00 0 0 229
2186 0.39 100.00 0 75 0.00 990.00 -1687.00 0 0 229
2260 0.39 100.00 0 74 0.00 990.00 -1675.00 0 0 226
2335 0.39 100.00 0 75 0.00 990.00 -1669.00 0 0 225
2410 0.39 100.00 0 75 0.00 990.00 -1687.00 0 0 228
2485 0.39 100.00 0 75 0.00 990.00 -1693.00 0 0 227
2560 0.39 100.00 0 74 0.00 990.00 -1681.00 0 0 225
2635 0.39 100.00 0 76 0.00 990.00 -1681.00 0 0 225
2710 0.39 100.00 0 75 0.00 990.00 -1698.00 0 0 227
2785 0.39 100.00 0 75 0.00 990.00 -1698.00 0 0 225
2860 0.39 100.00 0 75 0.00 990.00 -1687.00 0 0 223
2934 0.39 100.00 0 74 0.00 990.00 -1693.00 0 0 225
3009 0.79 100.00 0 75 0.00 990.00 -1704.00 0 0 226
3084 0.79 100.00 0 75 0.00 990.00 -1704.00 0 0 224
3159 0.79 100.00 0 75 0.00 990.00 -1687.00 0 0 223
3234 0.79 100.00 0 75 0.00 990.00 -1698.00 0 0 223
3309 0.79 100.00 0 75 0.00 990.00 -1710.00 0 0 227
3384 0.79 100.00 0 75 0.00 990.00 -1704.00 0 0 224
3459 0.79 100.00 0 75 0.00 990.00 -1687.00 0 0 222
3533 0.79 100.00 0 74 0.00 990.00 -1698.00 0 0 224
3608 0.79 100.00 0 75 0.00 990.00 -1710.00 0 0 226
3683 0.79 100.00 0 75 0.00 990.00 -1704.00 0 0 223
3758 0.79 100.00 0 75 0.00 990.00 -1693.00 0 0 221
3833 0.79 100.00 0 75 0.00 990.00 -1704.00 0 0 227
3908 0.79 100.00 0 75 0.00 990.00 -1710.00 0 0 225
3983 0.79 100.00 0 75 0.00 990.00 -1704.00 0 0 223
4058 0.79 100.00 0 75 0.00 990.00 -1693.00 0 0 221
4132 0.79 100.00 0 74 0.00 990.00 -1704.00 0 0 224
4207 0.79 100.00 0 75 0.00 990.00 -1716.00 0 0 225
4282 0.79 100.00 0 75 0.00 990.00 -1704.00 0 0 222
4357 0.79 100.00 0 75 0.00 990.00 -1698.00 0 0 221
4432 0.79 100.00 0 75 0.00 990.00 -1710.00 0 0 224
4507 0.79 100.00 0 75 0.00 990.00 -1716.00 0 0 225
4582 1.18 100.00 0 75 0.00 990.00 -1704.00 0 0 222
4657 1.18 100.00 0 75 0.00 990.00 -1698.00 0 0 222
4731 1.18 100.00 0 74 0.00 990.00 -1710.00 0 0 224
4806 1.18 100.00 0 75 0.00 990.00 -1710.00 0 0 224
4881 1.18 100.00 0 75 0.00 990.00 -1704.00 0 0 222
4956 1.18 100.00 0 75 0.00 990.00 -1704.00 0 0 223
5031 1.18 100.00 0 75 0.00 990.00 -1710.00 0 0 224
5106 1.18 100.00 0 75 0.00 990.00 -1710.00 0 0 227
5181 1.18 100.00 0 75 0.00 990.00 -1704.00 0 0 221
5256 1.18 100.00 0 75 0.00 990.00 -1704.00 0 0 222
5330 1.18 100.00 0 74 0.00 990.00 -1716.00 0 0 225
5405 1.18 100.00 0 75 0.00 990.00 -1710.00 0 0 222
5480 1.18 100.00 0 75 0.00 990.00 -1698.00 0 0 221
5555 1.18 100.00 0 75 0.00 990.00 -1704.00 0 0 223
5630 1.18 100.00 0 75 0.00 990.00 -1716.00 0 0 224
5705 1.18 100.00 0 75 0.00 990.00 -1710.00 0 0 223
5780 1.18 100.00 0 75 0.00 990.00 -1698.00 0 0 221
5855 1.18 100.00 0 75 0.00 990.00 -1704.00 0 0 223
5929 1.18 100.00 0 74 0.00 990.00 -1716.00 0 0 225
6004 1.18 100.00 0 75 0.00 990.00 -1710.00 0 0 222
6079 1.18 100.00 0 75 0.00 990.00 -1698.00 0 0 221
6154 1.57 100.00 0 75 0.00 990.00 -1704.00 0 0 223
6230 1.57 100.00 0 75 0.00 990.00 -1716.00 0 0 224
6304 1.57 100.00 0 75 0.00 990.00 -1710.00 0 0 223
6379 1.57 100.00 0 75 0.00 990.00 -1698.00 0 0 226
6454 1.57 100.00 0 75 0.00 990.00 -1716.00 0 0 224
6529 1.57 100.00 0 75 0.00 990.00 -1716.00 0 0 225
6603 1.57 100.00 0 74 0.00 990.00 -1704.00 0 0 222
6678 1.57 100.00 0 75 0.00 990.00 -1698.00 0 0 221
6753 1.57 100.00 0 75 0.00 990.00 -1710.00 0 0 224
6829 1.57 100.00 0 76 0.00 990.00 -1716.00 0 0 224
6903 1.57 100.00 0 74 0.00 990.00 -1704.00 0 0 221
6978 1.57 100.00 0 75 0.00 990.00 -1704.00 0 0 221
7053 1.57 100.00 0 75 0.00 990.00 -1716.00 0 0 224
7128 1.57 100.00 0 75 0.00 990.00 -1716.00 0 0 223
7202 1.57 100.00 0 74 0.00 990.00 -1704.00 0 0 221
7277 1.57 100.00 0 75 0.00 990.00 -1704.00 0 0 222
7352 1.57 100.00 0 75 0.00 990.00 -1716.00 0 0 224
7428 1.57 100.00 0 76 0.00 990.00 -1710.00 0 0 222
7502 1.57 100.00 0 74 0.00 990.00 -1704.00 0 0 221
7577 1.57 100.00 0 75 0.00 990.00 -1710.00 0 0 222
7652 1.57 100.00 0 75 0.00 990.00 -1716.00 0 0 229
7727 1.97 100.00 0 75 0.00 990.00 -1716.00 0 0 223
7801 1.97 100.00 0 74 0.00 990.00 -1704.00 0 0 221
7876 1.97 100.00 0 75 0.00 990.00 -1710.00 0 0 222
7951 1.97 100.00 0 75 0.00 990.00 -1716.00 0 0 225
8027 1.97 100.00 0 76 0.00 990.00 -1710.00 0 0 222
8101 1.97 100.00 0 74 0.00 990.00 -1698.00 0 0 221
8176 1.97 100.00 0 75 0.00 990.00 -1704.00 0 0 223
8251 1.97 100.00 0 75 0.00 990.00 -1716.00 0 0 224
8326 1.97 100.00 0 75 0.00 990.00 -1710.00 0 0 223
8400 1.97 100.00 0 74 0.00 990.00 -1698.00 0 0 221
8475 1.97 100.00 0 75 0.00 990.00 -1710.00 0 0 223
8550 1.97 100.00 0 75 0.00 990.00 -1716.00 0 0 225
8626 1.97 100.00 0 76 0.00 990.00 -1710.00 0 0 222
8700 1.97 100.00 0 74 0.00 990.00 -1698.00 0 0 221
8775 1.97 100.00 0 75 0.00 990.00 -1710.00 0 0 223
8850 1.97 100.00 0 75 0.00 990.00 -1716.00 0 0 224
