7945 20.00 0.00 0.00 0 0.95 194 0 0.00  0.00 0.00 3.50 0.00
8011 20.00 0.00 0.00 0 0.92 194 0 0.00  0.00 0.00 3.50 0.00
8078 20.00 0.00 0.00 0 0.96 188 0 0.00  0.00 0.00 3.50 0.00
8144 20.00 0.00 0.00 1 0.97 193 0 0.00  0.00 0.00 3.50 0.00
8211 20.00 0.00 0.00 1 0.92 194 0 0.00  0.00 0.00 3.50 0.00
8278 20.00 0.00 0.00 1 0.96 188 0 0.00  0.00 0.00 3.50 0.00
8344 20.00 0.00 0.00 2 0.93 194 0 0.00  0.00 0.00 3.50 0.00
8412 20.00 0.28 12.57 0 0.92 193 0 0.00  0.00 0.00 3.50 0.28
8479 20.00 0.28 12.57 0 0.96 194 0 0.00  0.00 0.00 3.50 0.28
8547 20.00 0.28 12.57 0 0.93 197 0 0.00  0.00 0.00 3.50 0.28
8614 20.00 0.28 12.57 1 0.92 189 0 0.00  0.00 0.00 3.50 0.28
8682 20.00 0.28 12.57 1 0.95 192 0 0.00  0.00 0.00 3.50 0.28
8750 20.00 0.28 12.57 1 0.92 195 0 0.00  0.00 0.00 3.50 0.28
8817 20.00 0.28 12.57 1 0.96 189 0 0.00  0.00 0.00 3.50 0.28
8885 20.00 0.28 12.57 2 0.94 197 0 0.00  0.00 0.00 3.50 0.28
8952 20.00 0.28 12.57 0 0.93 191 0 0.00  0.00 0.00 3.50 0.28
9020 20.00 0.28 12.57 0 0.96 191 0 0.00  0.00 0.00 3.50 0.28
9088 20.00 0.28 12.57 0 0.93 196 0 0.00  0.00 0.00 3.50 0.28
9155 20.00 0.28 12.57 1 0.95 189 0 0.00  0.00 0.00 3.50 0.28
9223 20.00 0.28 12.57 1 0.95 195 0 0.00  0.00 0.00 3.50 0.28
9290 20.00 0.28 12.57 1 0.93 193 0 0.00  0.00 0.00 3.50 0.28
9358 20.00 0.28 12.57 1 0.96 187 0 0.00  0.00 0.00 3.50 0.28
9425 20.00 0.28 12.57 2 0.93 197 0 0.00  0.00 0.00 3.50 0.28
9493 20.00 0.28 12.57 0 0.94 193 0 0.00  0.00 0.00 3.50 0.28
9561 20.00 0.28 12.57 0 0.95 193 0 0.00  0.00 0.00 3.50 0.28
9628 20.00 0.28 12.57 0 0.95 193 0 0.00  0.00 0.00 3.50 0.28
9696 20.00 0.28 12.57 1 0.96 189 0 0.00  0.00 0.00 3.50 0.28
9763 20.00 0.28 12.57 1 0.94 197 0 0.00  0.00 0.00 3.50 0.28
9831 20.00 0.28 12.57 1 0.94 191 0 0.00  0.00 0.00 3.50 0.28
9899 20.00 0.28 12.57 2 0.95 192 0 0.00  0.00 0.00 3.50 0.28
9966 20.00 0.28 12.57 2 0.93 201 0 0.00  0.00 0.00 3.50 0.28
10034 20.00 0.28 12.57 0 0.95 190 0 0.00  0.00 0.00 3.50 0.28
10102 20.00 0.28 12.57 0 0.94 197 0 0.00  0.00 0.00 3.50 0.28
10171 20.00 0.28 12.57 1 0.92 190 0 0.00  0.00 0.00 3.50 0.28
10240 20.00 0.28 12.57 1 0.95 197 0 0.00  0.00 0.00 3.50 0.28
10308 20.00 0.28 12.57 1 0.93 192 0 0.00  0.00 0.00 3.50 0.28
10377 20.00 0.28 12.57 1 0.96 192 0 0.00  0.00 0.00 3.50 0.28
10445 20.00 0.28 12.57 2 0.92 195 0 0.00  0.00 0.00 3.50 0.28
10514 20.00 0.28 12.57 2 0.96 191 0 0.00  0.00 0.00 3.50 0.28
10583 0.00 0.28 12.57 0 0.93 197 0 0.00  0.00 0.00 3.50 0.28
10650 0.00 0.28 12.57 0 0.94 190 0 0.00  0.00 0.00 3.50 0.28
10718 0.00 0.28 12.57 0 0.96 193 0 0.00  0.00 0.00 3.50 0.28
10785 0.00 0.28 12.57 0 0.93 195 0 0.00  0.00 0.00 3.50 0.28
10853 0.00 0.28 12.57 0 0.96 190 0 0.00  0.00 0.00 3.50 0.28
10920 0.00 0.28 12.57 0 0.95 197 0 0.00  0.00 0.00 3.50 0.28
10988 0.00 0.28 12.57 0 0.94 191 0 0.00  0.00 0.00 3.50 0.28
11056 0.00 0.28 12.57 0 0.96 192 0 0.00  0.00 0.00 3.50 0.28
11123 0.00 0.00 0.00 0 0.93 196 0 0.00  0.00 0.00 3.50 0.00
11190 0.00 0.00 0.00 0 0.94 189 0 0.00  0.00 0.00 3.50 0.00
11256 0.00 0.00 0.00 0 0.96 192 0 0.00  0.00 0.00 3.50 0.00
11323 0.00 0.00 0.00 0 0.93 196 0 0.00  0.00 0.00 3.50 0.00
11389 0.00 0.00 0.00 0 0.94 189 0 0.00  0.00 0.00 3.50 0.00
11456 0.00 0.00 0.00 0 0.96 192 0 0.00  0.00 0.00 3.50 0.00
11523 0.00 0.00 0.00 0 0.93 196 0 0.00  0.00 0.00 3.50 0.00
11589 0.00 0.00 0.00 0 0.94 189 0 0.00  0.00 0.00 3.50 0.00
11656 0.00 0.00 0.00 0 0.96 192 0 0.00  0.00 0.00 3.50 0.00
11722 0.00 0.00 0.00 0 0.93 196 0 0.00  0.00 0.00 3.50 0.00
11789 0.00 0.00 0.00 0 0.94 189 0 0.00  0.00 0.00 3.50 0.00
11855 0.00 0.00 0.00 0 0.96 192 0 0.00  0.00 0.00 3.50 0.00
11922 0.00 0.00 0.00 0 0.92 196 0 0.00  0.00 0.00 3.50 0.00
11988 0.00 0.00 0.00 0 0.94 189 0 0.00  0.00 0.00 3.50 0.00
12055 0.00 0.00 0.00 0 0.96 191 0 0.00  0.00 0.00 3.50 0.00
12122 0.00 0.00 0.00 0 0.92 196 0 0.00  0.00 0.00 3.50 0.00
12188 0.00 0.00 0.00 0 0.94 189 0 0.00  0.00 0.00 3.50 0.00
12255 0.00 0.00 0.00 0 0.96 191 0 0.00  0.00 0.00 3.50 0.00
12321 0.00 0.00 0.00 0 0.92 196 0 0.00  0.00 0.00 3.50 0.00
12388 0.00 0.00 0.00 0 0.94 189 0 0.00  0.00 0.00 3.50 0.00
12454 0.00 0.00 0.00 0 0.95 191 0 0.00  0.00 0.00 3.50 0.00
12521 0.00 0.00 0.00 0 0.92 196 0 0.00  0.00 0.00 3.50 0.00
12588 0.00 0.00 0.00 0 0.94 189 0 0.00  0.00 0.00 3.50 0.00
12654 0.00 0.00 0.00 0 0.95 191 0 0.00  0.00 0.00 3.50 0.00
12721 0.00 0.00 0.00 0 0.92 196 0 0.00  0.00 0.00 3.50 0.00
12787 0.00 0.00 0.00 0 0.94 188 0 0.00  0.00 0.00 3.50 0.00
12854 0.00 0.00 0.00 0 0.95 191 0 0.00  0.00 0.00 3.50 0.00
12920 0.00 0.00 0.00 0 0.92 196 0 0.00  0.00 0.00 3.50 0.00
12987 0.00 0.00 0.00 0 0.94 188 0 0.00  0.00 0.00 3.50 0.00
13053 0.00 0.00 0.00 0 0.95 191 0 0.00  0.00 0.00 3.50 0.00
13120 0.00 0.00 0.00 0 0.92 196 0 0.00  0.00 0.00 3.50 0.00
13187 0.00 0.00 0.00 0 0.95 188 0 0.00  0.00 0.00 3.50 0.00
13253 0.00 0.00 0.00 0 0.95 191 0 0.00  0.00 0.00 3.50 0.00
13320 30.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
13387 30.00 0.00 0.00 1 0.98 187 0 0.00  0.00 0.00 3.50 0.00
13455 30.00 0.00 0.00 1 0.95 196 0 0.00  0.00 0.00 3.50 0.00
13522 30.00 0.00 0.00 1 0.93 191 0 0.00  0.00 0.00 3.50 0.00
13590 30.00 0.00 0.00 2 0.96 191 0 0.00  0.00 0.00 3.50 0.00
13658 30.00 0.00 0.00 2 0.93 196 0 0.00  0.00 0.00 3.50 0.00
13725 30.00 0.00 0.00 3 0.95 189 0 0.00  0.00 0.00 3.50 0.00
13793 30.00 0.42 18.85 0 0.95 196 0 0.00  0.00 0.00 3.50 0.42
13861 30.00 0.42 18.85 0 0.93 191 0 0.00  0.00 0.00 3.50 0.42
13930 30.00 0.42 18.85 1 0.96 193 0 0.00  0.00 0.00 3.50 0.42
13999 30.00 0.42 18.85 1 0.93 194 0 0.00  0.00 0.00 3.50 0.42
14067 30.00 0.42 18.85 2 0.96 191 0 0.00  0.00 0.00 3.50 0.42
14137 30.00 0.42 18.85 2 0.95 195 0 0.00  0.00 0.00 3.50 0.42
14205 30.00 0.42 18.85 2 0.95 187 0 0.00  0.00 0.00 3.50 0.42
14274 30.00 0.42 18.85 3 0.95 196 0 0.00  0.00 0.00 3.50 0.42
14343 30.00 0.42 18.85 0 0.96 189 0 0.00  0.00 0.00 3.50 0.42
14411 30.00 0.42 18.85 1 0.94 195 0 0.00  0.00 0.00 3.50 0.42
14480 30.00 0.42 18.85 1 0.93 197 0 0.00  0.00 0.00 3.50 0.42
14548 30.00 0.42 18.85 1 0.96 189 0 0.00  0.00 0.00 3.50 0.42
14617 30.00 0.42 18.85 2 0.93 194 0 0.00  0.00 0.00 3.50 0.42
14686 30.00 0.42 18.85 2 0.96 195 0 0.00  0.00 0.00 3.50 0.42
14754 30.00 0.42 18.85 3 0.93 197 0 0.00  0.00 0.00 3.50 0.42
14823 30.00 0.42 18.85 3 0.94 189 0 0.00  0.00 0.00 3.50 0.42
14892 30.00 0.42 18.85 0 0.95 196 0 0.00  0.00 0.00 3.50 0.42
14960 30.00 0.42 18.85 1 0.93 190 0 0.00  0.00 0.00 3.50 0.42
15029 30.00 0.42 18.85 1 0.96 193 0 0.00  0.00 0.00 3.50 0.42
15097 30.00 0.42 18.85 2 0.93 193 0 0.00  0.00 0.00 3.50 0.42
15166 30.00 0.42 18.85 2 0.96 191 0 0.00  0.00 0.00 3.50 0.42
15235 30.00 0.42 18.85 3 0.93 195 0 0.00  0.00 0.00 3.50 0.42
15303 30.00 0.42 18.85 3 0.98 189 0 0.00  0.00 0.00 3.50 0.42
15372 30.00 0.42 18.85 3 0.95 196 0 0.00  0.00 0.00 3.50 0.42
15440 30.00 0.56 25.13 0 0.94 189 0 0.00  0.00 0.00 3.50 0.56
15509 30.00 0.56 25.13 0 0.98 195 0 0.00  0.00 0.00 3.50 0.56
15578 30.00 0.56 25.13 1 0.92 192 0 0.00  0.00 0.00 3.50 0.56
15646 30.00 0.56 25.13 1 0.96 197 0 0.00  0.00 0.00 3.50 0.56
15715 30.00 0.56 25.13 1 0.92 192 0 0.00  0.00 0.00 3.50 0.56
15783 30.00 0.56 25.13 2 0.96 190 0 0.00  0.00 0.00 3.50 0.56
15852 30.00 0.56 25.13 2 0.93 201 0 0.00  0.00 0.00 3.50 0.56
15921 30.00 0.56 25.13 3 0.93 190 0 0.00  0.00 0.00 3.50 0.56
15989 30.00 0.42 18.85 0 0.95 197 0 0.00  0.00 0.00 3.50 0.42
16058 0.00 0.42 18.85 0 0.93 191 0 0.00  0.00 0.00 3.50 0.42
16125 0.00 0.42 18.85 0 0.95 189 0 0.00  0.00 0.00 3.50 0.42
16193 0.00 0.42 18.85 0 0.91 193 0 0.00  0.00 0.00 3.50 0.42
16261 0.00 0.42 18.85 0 0.94 187 0 0.00  0.00 0.00 3.50 0.42
16328 0.00 0.42 18.85 0 0.94 194 0 0.00  0.00 0.00 3.50 0.42
16396 0.00 0.42 18.85 0 0.92 191 0 0.00  0.00 0.00 3.50 0.42
16463 0.00 0.42 18.85 0 0.95 189 0 0.00  0.00 0.00 3.50 0.42
16532 0.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
16598 0.00 0.00 0.00 0 0.93 190 0 0.00  0.00 0.00 3.50 0.00
16664 0.00 0.00 0.00 0 0.95 189 0 0.00  0.00 0.00 3.50 0.00
16731 0.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
16797 0.00 0.00 0.00 0 0.93 190 0 0.00  0.00 0.00 3.50 0.00
16864 0.00 0.00 0.00 0 0.95 189 0 0.00  0.00 0.00 3.50 0.00
16930 0.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
16997 0.00 0.00 0.00 0 0.93 190 0 0.00  0.00 0.00 3.50 0.00
17064 0.00 0.00 0.00 0 0.95 189 0 0.00  0.00 0.00 3.50 0.00
17130 0.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
17197 0.00 0.00 0.00 0 0.93 190 0 0.00  0.00 0.00 3.50 0.00
17263 0.00 0.00 0.00 0 0.95 189 0 0.00  0.00 0.00 3.50 0.00
17330 0.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
17396 0.00 0.00 0.00 0 0.93 189 0 0.00  0.00 0.00 3.50 0.00
17463 0.00 0.00 0.00 0 0.95 189 0 0.00  0.00 0.00 3.50 0.00
17529 0.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
17597 0.00 0.00 0.00 0 0.93 189 0 0.00  0.00 0.00 3.50 0.00
17662 0.00 0.00 0.00 0 0.95 189 0 0.00  0.00 0.00 3.50 0.00
17729 0.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
17796 0.00 0.00 0.00 0 0.93 189 0 0.00  0.00 0.00 3.50 0.00
17862 0.00 0.00 0.00 0 0.95 189 0 0.00  0.00 0.00 3.50 0.00
17929 0.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
17995 0.00 0.00 0.00 0 0.93 189 0 0.00  0.00 0.00 3.50 0.00
18062 0.00 0.00 0.00 0 0.95 189 0 0.00  0.00 0.00 3.50 0.00
18129 0.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
18195 0.00 0.00 0.00 0 0.93 189 0 0.00  0.00 0.00 3.50 0.00
18262 0.00 0.00 0.00 0 0.95 189 0 0.00  0.00 0.00 3.50 0.00
18328 0.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
18395 0.00 0.00 0.00 0 0.93 189 0 0.00  0.00 0.00 3.50 0.00
18461 0.00 0.00 0.00 0 0.95 189 0 0.00  0.00 0.00 3.50 0.00
18528 0.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
18594 0.00 0.00 0.00 0 0.93 189 0 0.00  0.00 0.00 3.50 0.00
18662 0.00 0.00 0.00 0 0.95 190 0 0.00  0.00 0.00 3.50 0.00
18727 0.00 0.00 0.00 0 0.92 195 0 0.00  0.00 0.00 3.50 0.00
18794 40.00 0.00 0.00 0 0.93 191 0 0.00  0.00 0.00 3.50 0.00
18863 40.00 0.00 0.00 1 0.96 195 0 0.00  0.00 0.00 3.50 0.00
18930 40.00 0.00 0.00 1 0.93 199 0 0.00  0.00 0.00 3.50 0.00
18998 40.00 0.00 0.00 2 0.96 191 0 0.00  0.00 0.00 3.50 0.00
19065 40.00 0.00 0.00 3 0.97 197 0 0.00  0.00 0.00 3.50 0.00
19133 40.00 0.00 0.00 3 0.94 191 0 0.00  0.00 0.00 3.50 0.00
19201 40.00 0.42 18.85 1 0.96 197 0 0.00  0.00 0.00 3.50 0.42
19269 40.00 0.42 18.85 1 0.93 195 0 0.00  0.00 0.00 3.50 0.42
19338 40.00 0.42 18.85 2 0.96 191 0 0.00  0.00 0.00 3.50 0.42
19406 40.00 0.42 18.85 2 0.93 201 0 0.00  0.00 0.00 3.50 0.42
19475 40.00 0.42 18.85 3 0.95 190 0 0.00  0.00 0.00 3.50 0.42
19544 40.00 0.42 18.85 3 0.95 194 0 0.00  0.00 0.00 3.50 0.42
19612 40.00 0.42 18.85 4 0.94 192 0 0.00  0.00 0.00 3.50 0.42
19681 40.00 0.42 18.85 5 0.96 195 0 0.00  0.00 0.00 3.50 0.42
19749 40.00 0.70 31.42 0 0.93 192 0 0.00  0.00 0.00 3.50 0.70
19818 40.00 0.70 31.42 1 0.99 191 0 0.00  0.00 0.00 3.50 0.70
19887 40.00 0.70 31.42 1 0.93 195 0 0.00  0.00 0.00 3.50 0.70
19955 40.00 0.70 31.42 2 0.95 190 0 0.00  0.00 0.00 3.50 0.70
20024 40.00 0.70 31.42 2 0.96 196 0 0.00  0.00 0.00 3.50 0.70
20092 40.00 0.70 31.42 3 0.94 189 0 0.00  0.00 0.00 3.50 0.70
20161 40.00 0.70 31.42 3 0.95 194 0 0.00  0.00 0.00 3.50 0.70
20230 40.00 0.70 31.42 4 0.96 189 0 0.00  0.00 0.00 3.50 0.70
20298 40.00 0.56 25.13 0 0.96 193 0 0.00  0.00 0.00 3.50 0.56
20367 40.00 0.56 25.13 1 0.92 198 0 0.00  0.00 0.00 3.50 0.56
20435 40.00 0.56 25.13 2 0.96 191 0 0.00  0.00 0.00 3.50 0.56
20504 40.00 0.56 25.13 2 0.92 195 0 0.00  0.00 0.00 3.50 0.56
20573 40.00 0.56 25.13 3 0.94 195 0 0.00  0.00 0.00 3.50 0.56
20641 40.00 0.56 25.13 3 0.94 197 0 0.00  0.00 0.00 3.50 0.56
20710 40.00 0.56 25.13 4 0.93 189 0 0.00  0.00 0.00 3.50 0.56
